YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-04,WEEKDAY,0,TRAIN,PE7,23,430
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,PE7,17,236
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,NS9/TE2,23788,18863
2024-04,WEEKDAY,9,TRAIN,NS9/TE2,65537,43837
2024-04,WEEKDAY,22,TRAIN,DT21,9730,5397
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,DT21,2929,2364
2024-04,WEEKDAY,19,TRAIN,EW11,26433,30636
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,EW11,9505,8381
2024-04,WEEKDAY,22,TRAIN,DT31,3330,10324
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,DT31,1202,4337
2024-04,WEEKDAY,17,TRAIN,PE2,6734,8641
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,PE2,2649,2815
2024-04,WEEKDAY,22,TRAIN,BP2,470,2916
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,BP2,186,1077
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,NS18,7860,3869
2024-04,WEEKDAY,11,TRAIN,NS18,14001,7256
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,NS23,19471,24209
2024-04,WEEKDAY,14,TRAIN,NS23,31580,34293
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,DT31,1555,4687
2024-04,WEEKDAY,21,TRAIN,DT31,4919,11822
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,PW1,1117,880
2024-04,WEEKDAY,19,TRAIN,PW1,2431,2425
2024-04,WEEKDAY,10,TRAIN,EW5,33554,20567
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,EW5,17844,11695
2024-04,WEEKDAY,23,TRAIN,DT10/TE11,1528,3449
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,DT10/TE11,655,1446
2024-04,WEEKDAY,15,TRAIN,SW8,2205,2371
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,SW8,880,885
2024-04,WEEKDAY,17,TRAIN,DT10/TE11,15745,12204
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,DT10/TE11,4259,3158
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,PW5,369,2415
2024-04,WEEKDAY,22,TRAIN,PW5,593,3705
2024-04,WEEKDAY,6,TRAIN,NE15,36013,6240
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,NE15,3875,1148
2024-04,WEEKDAY,0,TRAIN,TE6,62,1349
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,TE6,27,553
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,NE16/STC,11894,20928
2024-04,WEEKDAY,21,TRAIN,NE16/STC,27525,54960
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,TE8,80,160
2024-04,WEEKDAY,0,TRAIN,TE8,164,311
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,NS16,21684,15552
2024-04,WEEKDAY,11,TRAIN,NS16,36322,27552
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,CC23,171,1116
2024-04,WEEKDAY,6,TRAIN,CC23,861,13957
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,SE2,2388,2499
2024-04,WEEKDAY,14,TRAIN,SE2,4112,5648
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,NS18,784,4424
2024-04,WEEKDAY,23,TRAIN,NS18,2082,9935
2024-04,WEEKDAY,15,TRAIN,EW14/NS26,49842,30274
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,EW14/NS26,12272,10060
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,PW4,1461,592
2024-04,WEEKDAY,7,TRAIN,PW4,16276,2524
2024-04,WEEKDAY,9,TRAIN,BP12,4395,1241
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,BP12,1557,682
2024-04,WEEKDAY,15,TRAIN,EW15,31787,19739
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,EW15,12208,8307
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,DT2,48,446
2024-04,WEEKDAY,23,TRAIN,DT2,110,1161
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,BP3,1716,2003
2024-04,WEEKDAY,16,TRAIN,BP3,3318,4991
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,EW23,8410,7664
2024-04,WEEKDAY,6,TRAIN,EW23,54624,49672
2024-04,WEEKDAY,11,TRAIN,DT6,8132,8209
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,DT6,4369,2333
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,BP6/DT1,13213,23429
2024-04,WEEKDAY,19,TRAIN,BP6/DT1,49460,106204
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,BP2,1329,1193
2024-04,WEEKDAY,14,TRAIN,BP2,1893,2290
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,CC7,29,283
2024-04,WEEKDAY,0,TRAIN,CC7,62,587
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,TE14/NS22,58092,36969
2024-04,WEEKDAY,18,TRAIN,TE14/NS22,147588,114527
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,EW31,1317,414
2024-04,WEEKDAY,10,TRAIN,EW31,1203,1276
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,NS12,9080,4250
2024-04,WEEKDAY,9,TRAIN,NS12,22705,7698
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,PE1,1336,2243
2024-04,WEEKDAY,19,TRAIN,PE1,3311,9547
2024-04,WEEKDAY,20,TRAIN,DT23,5088,3519
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,DT23,1436,1268
2024-04,WEEKDAY,20,TRAIN,PW6,471,2380
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,PW6,225,709
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,EW30,1752,1404
2024-04,WEEKDAY,19,TRAIN,EW30,11340,2803
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,TE14/NS22,62380,44149
2024-04,WEEKDAY,17,TRAIN,TE14/NS22,115614,79316
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,NS9/TE2,6522,14538
2024-04,WEEKDAY,23,TRAIN,NS9/TE2,11472,35467
2024-04,WEEKDAY,9,TRAIN,NS7,40470,25682
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,NS7,16788,11733
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,CC4/DT15,3642,769
2024-04,WEEKDAY,23,TRAIN,CC4/DT15,8330,1512
2024-04,WEEKDAY,16,TRAIN,TE8,8851,11040
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,TE8,5478,5636
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,NE13,9823,9885
2024-04,WEEKDAY,8,TRAIN,NE13,58943,36975
2024-04,WEEKDAY,13,TRAIN,BP13,1330,1010
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,BP13,579,431
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,CC28,1991,1334
2024-04,WEEKDAY,11,TRAIN,CC28,3178,1730
2024-04,WEEKDAY,14,TRAIN,EW8/CC9,44478,45636
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,EW8/CC9,31613,31892
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,SE3,850,67
2024-04,WEEKDAY,6,TRAIN,SE3,7934,977
2024-04,WEEKDAY,15,TRAIN,BP2,1920,2524
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,BP2,1232,1081
2024-04,WEEKDAY,15,TRAIN,DT31,8114,7643
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,DT31,3518,3521
2024-04,WEEKDAY,17,TRAIN,PE6,9481,11519
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,PE6,3407,3488
2024-04,WEEKDAY,20,TRAIN,DT8,3845,3196
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,DT8,763,1258
2024-04,WEEKDAY,16,TRAIN,TE4,5794,4116
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,TE4,2575,1639
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,SW6,986,2119
2024-04,WEEKDAY,19,TRAIN,SW6,2675,9719
2024-04,WEEKDAY,20,TRAIN,NS19,28061,46210
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,NS19,10035,17442
2024-04,WEEKDAY,15,TRAIN,DT28,6384,7292
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,DT28,4046,3626
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,NS5,16413,7441
2024-04,WEEKDAY,10,TRAIN,NS5,27006,12726
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,TE6,2076,5779
2024-04,WEEKDAY,20,TRAIN,TE6,4358,17196
2024-04,WEEKDAY,12,TRAIN,DT18,16170,19342
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,DT18,2966,4301
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,SW3,281,6
2024-04,WEEKDAY,5,TRAIN,SW3,1488,44
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,PW4,2235,1416
2024-04,WEEKDAY,8,TRAIN,PW4,11025,4034
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,CC14,3894,1921
2024-04,WEEKDAY,10,TRAIN,CC14,6309,3147
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,DT10/TE11,4779,3198
2024-04,WEEKDAY,12,TRAIN,DT10/TE11,6483,5292
2024-04,WEEKDAY,18,TRAIN,PW1,3577,3628
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,PW1,1474,1349
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,BP3,2672,803
2024-04,WEEKDAY,9,TRAIN,BP3,6489,1784
2024-04,WEEKDAY,16,TRAIN,NS8,18692,19050
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,NS8,7705,7364
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,CC8,4699,4560
2024-04,WEEKDAY,16,TRAIN,CC8,12629,9696
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,NE16/STC,21917,10599
2024-04,WEEKDAY,9,TRAIN,NE16/STC,63203,22117
2024-04,WEEKDAY,15,TRAIN,PW5,2433,3067
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,PW5,1614,1674
2024-04,WEEKDAY,7,TRAIN,EW28,133936,39760
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,EW28,15792,6722
2024-04,WEEKDAY,6,TRAIN,EW18,20159,14247
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,EW18,2712,2469
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,PE7,1040,2681
2024-04,WEEKDAY,20,TRAIN,PE7,4008,7200
2024-04,WEEKDAY,14,TRAIN,EW6,8141,10287
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,EW6,4712,5210
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,DT29,3299,3608
2024-04,WEEKDAY,17,TRAIN,DT29,11561,14766
2024-04,WEEKDAY,14,TRAIN,BP8,1409,1333
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,BP8,715,706
2024-04,WEEKDAY,7,TRAIN,DT8,8052,39507
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,DT8,729,1432
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,DT20,2834,1839
2024-04,WEEKDAY,22,TRAIN,DT20,6782,4084
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,CC16,4668,2474
2024-04,WEEKDAY,12,TRAIN,CC16,8171,4712
2024-04,WEEKDAY,18,TRAIN,PE4,2616,3741
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,PE4,933,1267
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,PE1,1812,2020
2024-04,WEEKDAY,18,TRAIN,PE1,4068,9465
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,NS10,18367,18632
2024-04,WEEKDAY,17,TRAIN,NS10,67473,72630
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,PE2,2157,2572
2024-04,WEEKDAY,14,TRAIN,PE2,5623,5745
2024-04,WEEKDAY,10,TRAIN,CC11,6113,21119
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,CC11,3111,6469
2024-04,WEEKDAY,18,TRAIN,NS27/CE2/TE20,40114,5213
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,NS27/CE2/TE20,2227,2973
2024-04,WEEKDAY,12,TRAIN,DT33,14950,7401
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,DT33,8350,4345
2024-04,WEEKDAY,22,TRAIN,EW4,4334,17085
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,EW4,2171,7101
2024-04,WEEKDAY,5,TRAIN,DT24,1524,7
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,DT24,187,2
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,NE1/CC29,24214,33547
2024-04,WEEKDAY,14,TRAIN,NE1/CC29,38355,41695
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,DT28,4152,3358
2024-04,WEEKDAY,14,TRAIN,DT28,6180,6941
2024-04,WEEKDAY,21,TRAIN,TE7,2756,6089
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,TE7,739,2302
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,SW8,486,331
2024-04,WEEKDAY,6,TRAIN,SW8,3675,2548
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,NE9,10193,10547
2024-04,WEEKDAY,19,TRAIN,NE9,37199,38202
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,CC25,3196,1976
2024-04,WEEKDAY,12,TRAIN,CC25,4988,4161
2024-04,WEEKDAY,12,TRAIN,NS16,37557,34775
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,NS16,22657,18430
2024-04,WEEKDAY,6,TRAIN,EW24/NS1,35762,79825
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,EW24/NS1,7200,13117
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,SW5,3445,2026
2024-04,WEEKDAY,8,TRAIN,SW5,19066,4624
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,CC24,620,534
2024-04,WEEKDAY,23,TRAIN,CC24,3031,1394
2024-04,WEEKDAY,23,TRAIN,CC11,4928,3177
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,CC11,1322,1645
2024-04,WEEKDAY,17,TRAIN,TE6,10607,18746
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,TE6,4373,5000
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,CC26,1086,1167
2024-04,WEEKDAY,14,TRAIN,CC26,2688,3241
2024-04,WEEKDAY,22,TRAIN,TE16,4479,6938
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,TE16,1793,2910
2024-04,WEEKDAY,8,TRAIN,NS4/BP1,86443,34941
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,NS4/BP1,15635,10389
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,NS12,4722,8972
2024-04,WEEKDAY,20,TRAIN,NS12,10425,25014
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,TE3,3162,2758
2024-04,WEEKDAY,15,TRAIN,TE3,10136,6709
2024-04,WEEKDAY,19,TRAIN,PE4,1618,4142
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,PE4,770,1149
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,DT18,1027,3337
2024-04,WEEKDAY,9,TRAIN,DT18,4872,88852
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,EW5,1625,115
2024-04,WEEKDAY,5,TRAIN,EW5,10349,1018
2024-04,WEEKDAY,15,TRAIN,NS25/EW13,44774,40038
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,NS25/EW13,36200,34697
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,DT30,821,4250
2024-04,WEEKDAY,22,TRAIN,DT30,1641,10244
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,EW20,1712,4229
2024-04,WEEKDAY,22,TRAIN,EW20,4537,10528
2024-04,WEEKDAY,22,TRAIN,TE8,6432,6133
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,TE8,2913,2322
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,TE4,2689,2257
2024-04,WEEKDAY,17,TRAIN,TE4,15221,6303
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,SE5,825,344
2024-04,WEEKDAY,7,TRAIN,SE5,9041,12845
2024-04,WEEKDAY,5,TRAIN,SW1,228,216
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,SW1,41,51
2024-04,WEEKDAY,7,TRAIN,PW1,355,1771
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,PW1,41,326
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,NS15,7769,3891
2024-04,WEEKDAY,12,TRAIN,NS15,26642,18260
2024-04,WEEKDAY,20,TRAIN,CC19/DT9,5911,4882
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,CC19/DT9,2543,1752
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,EW10,6241,7910
2024-04,WEEKDAY,14,TRAIN,EW10,7217,9382
2024-04,WEEKDAY,15,TRAIN,EW27,35666,43646
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,EW27,22066,24502
2024-04,WEEKDAY,21,TRAIN,CC26,2552,2560
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,CC26,607,1266
2024-04,WEEKDAY,11,TRAIN,EW20,10861,8120
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,EW20,6585,4621
2024-04,WEEKDAY,0,TRAIN,EW23,442,2441
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,EW23,186,999
2024-04,WEEKDAY,10,TRAIN,CG2,13656,22409
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,CG2,7191,12079
2024-04,WEEKDAY,15,TRAIN,DT30,5439,7260
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,DT30,3137,3457
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,NE16/STC,21182,23754
2024-04,WEEKDAY,16,TRAIN,NE16/STC,44060,59173
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,NS9/TE2,27706,29856
2024-04,WEEKDAY,13,TRAIN,NS9/TE2,50156,53527
2024-04,WEEKDAY,17,TRAIN,DT5,21021,25608
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,DT5,8194,8629
2024-04,WEEKDAY,7,TRAIN,SE3,13792,3021
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,SE3,1272,200
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,CC4/DT15,7478,15062
2024-04,WEEKDAY,13,TRAIN,CC4/DT15,24469,24254
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,CC5,3638,2702
2024-04,WEEKDAY,16,TRAIN,CC5,5399,3676
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,NS13,24791,16784
2024-04,WEEKDAY,10,TRAIN,NS13,48713,29569
2024-04,WEEKDAY,5,TRAIN,PE7,1477,134
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,PE7,308,10
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,CC12,2729,1633
2024-04,WEEKDAY,8,TRAIN,CC12,23044,8334
2024-04,WEEKDAY,23,TRAIN,EW21/CC22,7203,5264
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,EW21/CC22,2379,2234
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,CC17/TE9,2057,2247
2024-04,WEEKDAY,15,TRAIN,CC17/TE9,15291,5832
2024-04,WEEKDAY,10,TRAIN,CC7,5082,3889
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,CC7,3647,2294
2024-04,WEEKDAY,18,TRAIN,CC14,17059,18532
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,CC14,3244,3449
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,CC2,2264,2551
2024-04,WEEKDAY,11,TRAIN,CC2,5556,8112
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,DT8,1993,2458
2024-04,WEEKDAY,18,TRAIN,DT8,17476,10507
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,DT3,3850,3645
2024-04,WEEKDAY,16,TRAIN,DT3,7889,8964
2024-04,WEEKDAY,13,TRAIN,NS23,38051,37122
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,NS23,15921,26437
2024-04,WEEKDAY,21,TRAIN,NS5,14058,39312
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,NS5,7501,16134
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,SW3,252,1242
2024-04,WEEKDAY,21,TRAIN,SW3,600,3170
2024-04,WEEKDAY,7,TRAIN,DT2,7723,13871
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,DT2,611,409
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,CC20,2464,2194
2024-04,WEEKDAY,8,TRAIN,CC20,13764,8870
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,PW5,16,370
2024-04,WEEKDAY,0,TRAIN,PW5,20,575
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,EW2/DT32,22974,14886
2024-04,WEEKDAY,9,TRAIN,EW2/DT32,71638,42891
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,CC19/DT9,4684,4963
2024-04,WEEKDAY,14,TRAIN,CC19/DT9,6850,7216
2024-04,WEEKDAY,8,TRAIN,DT29,32570,9754
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,DT29,3783,1426
2024-04,WEEKDAY,5,TRAIN,NS24/NE6/CC1,417,287
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,NS24/NE6/CC1,184,50
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,NS12,4199,1484
2024-04,WEEKDAY,6,TRAIN,NS12,38826,7178
2024-04,WEEKDAY,15,TRAIN,NS24/NE6/CC1,34251,29752
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,NS24/NE6/CC1,24912,22046
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,TE6,5835,2419
2024-04,WEEKDAY,11,TRAIN,TE6,8775,3752
2024-04,WEEKDAY,12,TRAIN,EW18,17464,13982
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,EW18,9999,7221
2024-04,WEEKDAY,22,TRAIN,NS3,6301,19256
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,NS3,2569,8078
2024-04,WEEKDAY,11,TRAIN,CC17/TE9,4489,3212
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,CC17/TE9,2577,1756
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,NS5,11950,17720
2024-04,WEEKDAY,18,TRAIN,NS5,44797,103156
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,BP9,1128,864
2024-04,WEEKDAY,13,TRAIN,BP9,2510,2135
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,PE2,2385,2549
2024-04,WEEKDAY,16,TRAIN,PE2,6631,7254
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,PW7,531,1318
2024-04,WEEKDAY,22,TRAIN,PW7,1185,2609
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,CC24,3797,4080
2024-04,WEEKDAY,11,TRAIN,CC24,23223,30110
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,SW4,295,1104
2024-04,WEEKDAY,22,TRAIN,SW4,521,2910
2024-04,WEEKDAY,11,TRAIN,PE6,7836,5510
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,PE6,4829,3447
2024-04,WEEKDAY,18,TRAIN,NS12,24194,54205
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,NS12,7742,9824
2024-04,WEEKDAY,16,TRAIN,NS28,2390,2793
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,NS28,4740,2810
2024-04,WEEKDAY,9,TRAIN,BP5,2622,1739
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,BP5,1040,763
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,NE12/CC13,311,1835
2024-04,WEEKDAY,0,TRAIN,NE12/CC13,548,3900
2024-04,WEEKDAY,19,TRAIN,EW21/CC22,52646,32471
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,EW21/CC22,8177,7763
2024-04,WEEKDAY,15,TRAIN,DT33,12293,13388
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,DT33,6051,6230
2024-04,WEEKDAY,9,TRAIN,NS19,54422,39371
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,NS19,18866,15021
2024-04,WEEKDAY,7,TRAIN,NE15,81503,12404
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,NE15,6677,2526
2024-04,WEEKDAY,5,TRAIN,EW33,5734,691
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,EW33,728,102
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,TE14/NS22,6829,2299
2024-04,WEEKDAY,23,TRAIN,TE14/NS22,15059,5139
2024-04,WEEKDAY,14,TRAIN,NE4/DT19,60388,52130
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,NE4/DT19,35403,31343
2024-04,WEEKDAY,20,TRAIN,SW8,1018,2895
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,SW8,392,980
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,TE4,2324,2324
2024-04,WEEKDAY,19,TRAIN,TE4,7245,8639
2024-04,WEEKDAY,5,TRAIN,DT28,2386,378
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,DT28,485,32
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,EW15,1977,6472
2024-04,WEEKDAY,7,TRAIN,EW15,10847,74215
2024-04,WEEKDAY,12,TRAIN,PE5,5321,3522
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,PE5,3457,2204
2024-04,WEEKDAY,23,TRAIN,TE3,812,5573
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,TE3,323,2366
2024-04,WEEKDAY,5,TRAIN,DT3,994,9
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,DT3,222,7
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,EW16/NE3/TE17,376,42
2024-04,WEEKDAY,5,TRAIN,EW16/NE3/TE17,2067,301
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,DT2,1297,507
2024-04,WEEKDAY,9,TRAIN,DT2,3713,3632
2024-04,WEEKDAY,16,TRAIN,EW16/NE3/TE17,55020,20192
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,EW16/NE3/TE17,12848,8748
2024-04,WEEKDAY,19,TRAIN,EW31,11740,4221
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,EW31,2063,2106
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,NE5,7061,9920
2024-04,WEEKDAY,18,TRAIN,NE5,56229,28223
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,NS15,2403,5333
2024-04,WEEKDAY,22,TRAIN,NS15,10563,12509
2024-04,WEEKDAY,6,TRAIN,DT27,7957,6781
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,DT27,1557,820
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,BP2,1365,1201
2024-04,WEEKDAY,17,TRAIN,BP2,3269,5159
2024-04,WEEKDAY,17,TRAIN,PW3,2555,2323
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,PW3,1140,1024
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,DT23,908,1672
2024-04,WEEKDAY,9,TRAIN,DT23,3863,17602
2024-04,WEEKDAY,5,TRAIN,CG2,6856,1013
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,CG2,3296,432
