,h3_index,h3_address,latitude,longitude,geometry,weekday_00,weekday_01,weekday_02,weekday_03,weekday_04,weekday_05,weekday_06,weekday_07,weekday_08,weekday_09,weekday_10,weekday_11,weekday_12,weekday_13,weekday_14,weekday_15,weekday_16,weekday_17,weekday_18,weekday_19,weekday_20,weekday_21,weekday_22,weekday_23,weekend_00,weekend_01,weekend_02,weekend_03,weekend_04,weekend_05,weekend_06,weekend_07,weekend_08,weekend_09,weekend_10,weekend_11,weekend_12,weekend_13,weekend_14,weekend_15,weekend_16,weekend_17,weekend_18,weekend_19,weekend_20,weekend_21,weekend_22,weekend_23
96,97,876526361ffffff,1.372558534892787,103.8633188004531,"POLYGON ((103.87628951046433 1.3689819323959165, 103.87313569671942 1.3820385716395747, 103.86016424085615 1.3856158292553342, 103.8503470142723 1.3761353531139449, 103.8535020204423 1.3630784949699075, 103.86647306098601 1.3595023316754573, 103.87628951046433 1.3689819323959165))",1.8329466357308584,0.0,0.0,0.0,0.0,21.09164420485175,91.10148232611175,188.7123287671233,146.29265091863516,98.57964601769912,80.5945537065053,79.65447154471545,86.42751842751842,81.06355382619974,85.5375191424196,89.91931540342298,110.76689976689977,182.73358585858585,166.5,89.63171036204744,42.962542565266745,35.804545454545455,22.180291153415453,12.040476190476191,2.4838709677419355,0.0,0.0,0.0,0.0,12.36231884057971,45.69291338582677,84.56066945606695,125.38805970149254,135.81730769230768,132.2153110047847,120.96428571428571,98.08029197080292,94.19591836734693,69.87372013651877,75.86590038314176,81.9789029535865,97.89237668161435,90.7719298245614,88.56637168141593,54.161702127659574,44.03030303030303,32.24152542372882,14.972549019607843
97,98,87652636cffffff,1.3666548742313194,103.84052990471436,"POLYGON ((103.8535020204423 1.3630784949699075, 103.8503470142723 1.3761353531139449, 103.83737415311795 1.379712386498886, 103.82755671499851 1.3702314688993193, 103.83071291275662 1.357174393961824, 103.84368535726132 1.3535984532251224, 103.8535020204423 1.3630784949699075))",12.353689567430026,0.0,0.0,0.0,0.0,65.30068027210885,332.22418879056045,641.6439628482972,567.2076023391813,325.1375186846039,206.87516425755584,154.5695159629248,156.4576923076923,197.31837160751564,211.63373493975902,156.78313253012047,163.61429758935992,278.8056460369164,404.38848039215685,306.7882513661202,192.32561132561133,160.18780487804878,111.72563176895306,54.418952618453865,17.6496062992126,0.0,0.0,0.0,0.0,35.723636363636366,153.10330578512398,225.20502092050208,388.95854922279796,374.0940170940171,309.0359712230216,316.97153024911034,327.2411347517731,291.09060402684565,277.5804195804196,248.6957928802589,275.0582191780822,315.1939163498099,304.07835820895525,288.21338912133893,226.42629482071712,213.74576271186442,173.8008658008658,74.48518518518519
98,99,876526a5effffff,1.2218621195510715,103.9239231551574,"POLYGON ((103.93688350056577 1.218293214307732, 103.93373446741576 1.2313364447864636, 103.92077337578824 1.2349060134392231, 103.9109617288863 1.225431250441293, 103.9141119554641 1.2123878003680082, 103.92707263572979 1.2088193326944248, 103.93688350056577 1.218293214307732))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,100,876520c15ffffff,1.2636041516989058,103.68379952838578,"POLYGON ((103.69677872141864 1.2600323526638924, 103.6936161438229 1.2730858575629231, 103.68063620859567 1.2766583060000385, 103.67081927681035 1.2671761673852036, 103.67398303975052 1.2541224620100366, 103.68696254934892 1.250551095533062, 103.69677872141864 1.2600323526638924))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,101,876520db6ffffff,1.2776161016900656,103.89835783432446,"POLYGON ((103.91132224466547 1.2740443239931347, 103.9081712698745 1.2870926327041046, 103.89520611350403 1.2906650705856044, 103.88539234514963 1.2811881012808402, 103.88854451288984 1.2681395734947916, 103.90150925624945 1.264568233896026, 103.91132224466547 1.2740443239931347))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,102,876526aecffffff,1.2502851080071804,103.95335742733377,"POLYGON ((103.96631676355899 1.2467148874449916, 103.96316907384636 1.2597594432888772, 103.95020899076147 1.2633303278385437, 103.94039700729938 1.2538555534898193, 103.9435458916657 1.2408107747224333, 103.95650556505383 1.2372409930346295, 103.96631676355899 1.2467148874449916))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,103,876520c2bffffff,1.2008017380916218,103.60210435849622,"POLYGON ((103.61508680290983 1.1972327394026672, 103.61192038521949 1.210283731972104, 103.59893720035083 1.2138533779082206, 103.58912086366925 1.204370954588149, 103.59228846336225 1.191319770305393, 103.60527121795255 1.1877512008629358, 103.61508680290983 1.1972327394026672))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,104,876520caeffffff,1.3478537653679212,103.68761773187119,"POLYGON ((103.70060000263561 1.3442778570911098, 103.69743681770333 1.3573377231325918, 103.68445380429384 1.3609142781328898, 103.67463440165727 1.3514298857803058, 103.67779877268015 1.3383698164789597, 103.69078136046642 1.3347943425976518, 103.70060000263561 1.3442778570911098))",5.557632398753894,0.0,0.0,0.0,0.0,72.01010101010101,259.32698412698414,372.77454545454543,189.40350877192984,61.2814371257485,71.21711899791232,97.74647887323944,120.44186046511628,157.1705685618729,132.452296819788,145.64,197.79591836734693,287.1368821292776,256.50612244897957,127.07023411371237,95.5,93.35069444444444,59.03214285714286,23.690322580645162,7.869565217391305,0.0,0.0,0.0,0.0,38.30392156862745,108.23300970873787,134.20754716981133,140.359649122807,195.59574468085106,184.0754716981132,241.04651162790697,265.0833333333333,149.55855855855856,148.88659793814432,148.76288659793815,184.5731707317073,199.77528089887642,152.9351851851852,130.2688172043011,73.448,54.30769230769231,46.70873786407767,27.373626373626372
104,105,87652636dffffff,1.3607505503480268,103.81773939524987,"POLYGON ((103.83071291275662 1.357174393961824, 103.82755671499851 1.3702314688993193, 103.81458245249179 1.3738082784132777, 103.8047648059384 1.3643269218232372, 103.80792219444629 1.3512696321995141, 103.82089603897339 1.3476939136597839, 103.83071291275662 1.357174393961824))",7.3076923076923075,0.0,0.0,0.0,0.0,31.272727272727273,197.77777777777777,841.25,573.5,272.3333333333333,149.78947368421052,142.68421052631578,151.8,149.38888888888889,326.84615384615387,215.4375,183.10526315789474,225.16666666666666,245.15,105.28571428571429,131.5,70.53846153846153,83.33333333333333,18.294117647058822,7.4,0.0,0.0,0.0,0.0,33.666666666666664,74.33333333333333,196.0,422.5,337.4,353.3333333333333,266.625,236.57142857142858,258.2,119.0,98.27272727272727,173.71428571428572,191.85714285714286,420.0,110.25,141.0,71.16666666666667,65.66666666666667,39.25
105,106,876520c10ffffff,1.286140459872813,103.6904532673803,"POLYGON ((103.70343288548797 1.282567578247558, 103.7002704525903 1.2956226276488272, 103.68729009206783 1.2991961582570106, 103.67747258995554 1.2897135571001832, 103.68063620859567 1.2766583060000385, 103.6936161438229 1.2730858575629231, 103.70343288548797 1.282567578247558))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,107,876520c32ffffff,1.2528894067859628,103.72273392704754,"POLYGON ((103.73570993724063 1.249318261061571, 103.73254958751022 1.2623698129304932, 103.71957283448192 1.2659416104685188, 103.7097568547065 1.2564607708397824, 103.71291839107354 1.2434090155048265, 103.72589472079612 1.2398383030718423, 103.73570993724063 1.249318261061571))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,108,876526366ffffff,1.3843638552443331,103.90889172260376,"POLYGON ((103.9218596093765 1.3807868051984415, 103.91870818298749 1.3938430003218178, 103.90573954951384 1.3974207074761071, 103.89592275530256 1.387941121650294, 103.8990753757867 1.3748847034136293, 103.91204359660128 1.3713080939239661, 103.9218596093765 1.3807868051984415))",3.873159682899207,0.0,0.0,0.0,0.0,37.07913669064748,217.08322824716268,448.0901898734177,358.6802030456853,234.91683569979716,173.2042105263158,132.07470288624788,149.79347826086956,153.5482815057283,150.29326047358833,136.83068017366136,113.37358490566038,151.30250990752972,179.19310344827585,114.51626016260163,67.49165596919127,50.349602724177075,35.57666666666667,18.97377049180328,5.300653594771242,0.0,0.0,0.0,0.0,19.662020905923345,69.94520547945206,129.23849372384936,200.17560975609757,205.95,231.07246376811594,224.5728155339806,197.33891213389123,192.625,148.13061224489795,146.67659574468084,143.19291338582678,187.66666666666666,157.05,147.8877551020408,100.32743362831859,82.00840336134453,51.701388888888886,26.937908496732025
108,109,876520c90ffffff,1.443950311909935,103.73704944070978,"POLYGON ((103.75003202498901 1.4403698463056551, 103.7468706087484 1.4534356033603149, 103.7338872805112 1.457016714997125, 103.7240657916877 1.4475309857646879, 103.72722839645722 1.4344650184408898, 103.74021130173824 1.4308849904266947, 103.75003202498901 1.4403698463056551))",0.0,0.0,0.0,0.0,0.0,0.0,193.0,334.0,102.5,16.571428571428573,45.25,142.0,108.0,41.5,220.0,144.0,207.5,282.3333333333333,734.0,497.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,419.0,99.0,207.0,133.5,223.66666666666666,228.66666666666666,273.0,284.5,146.25,727.0,383.5,694.0,380.0,18.0,0.0,0.0,0.0
109,110,876520d88ffffff,1.2813306643936346,103.75218127960639,"POLYGON ((103.76515632658653 1.277758216173596, 103.76199731009213 1.2908111070040913, 103.7490215196273 1.2943842076158816, 103.73920516751622 1.284903330210805, 103.74236537188779 1.2718502325844077, 103.75534074070963 1.2682782189663309, 103.76515632658653 1.277758216173596))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,111,876520db2ffffff,1.2942377295607472,103.88223987850928,"POLYGON ((103.89520611350403 1.2906650705856044, 103.89205409376471 1.3037151392497182, 103.8790871129454 1.3072884570011563, 103.8692725660839 1.2978106090714792, 103.87242577833429 1.2847603222077824, 103.88539234514963 1.2811881012808402, 103.89520611350403 1.2906650705856044))",3.6770186335403725,0.0,0.0,0.0,0.0,27.467391304347824,158.89743589743588,289.0827067669173,336.9852941176471,134.50485436893203,59.804054054054056,81.52075471698113,123.23645320197045,91.94957983193277,155.41176470588235,159.16167664670658,180.0909090909091,276.5762711864407,322.7932960893855,154.4698275862069,112.45662100456622,127.83490566037736,309.7837837837838,78.22926829268293,4.621212121212121,0.0,0.0,0.0,0.0,12.878787878787879,90.88235294117646,175.42424242424244,179.95833333333334,174.26153846153846,160.6590909090909,167.86363636363637,215.41176470588235,192.55405405405406,203.47761194029852,235.37704918032787,214.4931506849315,283.921875,263.2835820895522,241.57894736842104,370.42857142857144,463.02702702702703,623.4038461538462,158.140625
111,112,876520d96ffffff,1.3333932040264536,103.87278068495331,"POLYGON ((103.88574915743565 1.3298185705483503, 103.882596240799 1.3428719305134098, 103.86962702247827 1.346447220941025, 103.85981113567044 1.3369680556361725, 103.86296524477537 1.3239144771205373, 103.87593404843454 1.3203402822679917, 103.88574915743565 1.3298185705483503))",3.675832127351664,0.0,0.0,0.0,0.0,18.01186440677966,237.2391304347826,474.85227272727275,596.8205128205128,326.83219954648524,162.34829443447038,117.91554959785523,135.8469241773963,177.51636904761904,192.0374531835206,185.8697017268446,233.5,452.23225806451615,612.7336561743341,306.982905982906,126.8,102.96969696969697,72.60815047021944,29.5,5.652360515021459,0.0,0.0,0.0,0.0,8.923766816143498,96.52694610778443,192.013698630137,248.30379746835442,234.45454545454547,233.01951219512196,252.53571428571428,297.99441340782124,227.11711711711712,203.67727272727274,238.75274725274724,209.21759259259258,343.97278911564626,354.3550724637681,272.19310344827585,160.59685863874344,137.55026455026456,97.43414634146342,42.59708737864078
112,113,876520c9effffff,1.4546929559702753,103.6980953042262,"POLYGON ((103.71108107912544 1.4511118673061374, 103.7079174316514 1.464179560035246, 103.69493091343523 1.4677612923080485, 103.68510846819389 1.458274251192859, 103.6882733029039 1.4452063511943627, 103.70125939583677 1.4416256993884882, 103.71108107912544 1.4511118673061374))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,114,876520d8cffffff,1.2647064237485117,103.76831504420883,"POLYGON ((103.78128828118618 1.2611348474898654, 103.7781303072572 1.2741859861099638, 103.76515632658653 1.277758216173596, 103.75534074070963 1.2682782189663309, 103.75849990296024 1.2552268726691216, 103.77147346298221 1.2516557310635719, 103.78128828118618 1.2611348474898654))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,115,876520c34ffffff,1.213739400885239,103.73221541193473,"POLYGON ((103.74518919364328 1.2101702142618989, 103.742029740284 1.2232184603938006, 103.7290552157508 1.226788300660417, 103.7192405674388 1.217308808246217, 103.72240120748322 1.2042603589897762, 103.73537530937104 1.200691605079115, 103.74518919364328 1.2101702142618989))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,116,876526ae4ffffff,1.2454781574364868,104.01499854638412,"POLYGON ((104.02795319362542 1.2419084018390798, 104.02480894248211 1.2549507329406564, 104.01185354733833 1.2585211559078293, 104.00204280959767 1.2490481399357491, 104.00518825748435 1.2360055808406725, 104.01814324658078 1.2324362655185759, 104.02795319362542 1.2419084018390798))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,117,876526ac5ffffff,1.2953270797079264,103.9666854509187,"POLYGON ((103.97964560509027 1.2917546519542107, 103.97649821413887 1.3048022908252201, 103.96353731267068 1.3083753817393393, 103.9537242113904 1.2988997303013095, 103.9568727977856 1.285851866048183, 103.96983329023058 1.2822798784227791, 103.97964560509027 1.2917546519542107))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,118,876520dadffffff,1.2030325054590794,103.77113356390016,"POLYGON ((103.78410415005109 1.1994639843944743, 103.78094692644113 1.2125102647860317, 103.76797559682817 1.216079441898802, 103.75816191136477 1.2066012489339888, 103.76132032294626 1.1935547624341003, 103.77429123223554 1.1899866748143764, 103.78410415005109 1.1994639843944743))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,119,876520daeffffff,1.2314658269340677,103.80057401399009,"POLYGON ((103.81354362610637 1.2278960029146386, 103.81038773785095 1.2409436270491698, 103.79741738162554 1.2445141076954265, 103.78760333253216 1.2350358726326782, 103.79076040999561 1.2219880390620204, 103.80373034755999 1.2184186497974023, 103.81354362610637 1.2278960029146386))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,120,876520c02ffffff,1.2576940453829866,103.66100247259823,"POLYGON ((103.67398303975052 1.2541224620100366, 103.67081927681035 1.2671761673852036, 103.65783796789539 1.2707483991629085, 103.64802084909542 1.2612658450921708, 103.65118579653318 1.2482119413480222, 103.66416667849097 1.2446407898507754, 103.67398303975052 1.2541224620100366))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,121,876520c30ffffff,1.2303583608623119,103.71607962864327,"POLYGON ((103.7290552157508 1.226788300660417, 103.72589472079612 1.2398383030718423, 103.71291839107354 1.2434090155048265, 103.70310298016199 1.2339286404410736, 103.70626466135577 1.2208784357867877, 103.7192405674388 1.217308808246217, 103.7290552157508 1.226788300660417))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,122,876520ca2ffffff,1.3596683438701729,103.73321823578286,"POLYGON ((103.74619774372594 1.3560919904715407, 103.74303693351146 1.3691514436646954, 103.73005668206191 1.3727284457833266, 103.72023766400768 1.3632449100393598, 103.72339966200339 1.350185249367376, 103.73637949048889 1.3466093317258558, 103.74619774372594 1.3560919904715407))",3.317269076305221,0.0,0.0,0.0,0.0,54.70564516129032,221.2566037735849,365.98086124401914,280.875,147.36864406779662,113.67704280155642,97.33680555555556,124.4,109.25874125874125,114.24434389140272,115.73986486486487,100.31012658227849,177.86610878661088,160.44489795918366,91.8540925266904,69.65843621399176,47.70169491525424,24.34193548387097,13.910394265232975,5.163043478260869,0.0,0.0,0.0,0.0,23.881818181818183,83.68817204301075,120.36046511627907,167.57831325301206,185.20689655172413,207.53086419753086,252.09230769230768,252.234375,189.58333333333334,157.2,139.72619047619048,154.35227272727272,224.15384615384616,153.97674418604652,117.69411764705882,103.57142857142857,60.265060240963855,35.127450980392155,19.168316831683168
122,123,87652634dffffff,1.4165669745772949,103.79213226128725,"POLYGON ((103.80510982977702 1.4129879974808313, 103.80195169064754 1.4260500776602685, 103.7889733773531 1.4296297046297497, 103.77915362303837 1.4201461629826848, 103.78231295242928 1.4070838686539529, 103.79529084608954 1.403505329929531, 103.80510982977702 1.4129879974808313))",6.13,0.0,0.0,0.0,0.0,134.37037037037038,553.9428571428572,1174.2424242424242,391.13157894736844,182.67142857142858,148.6727272727273,158.11290322580646,227.9298245614035,192.7076923076923,274.7674418604651,167.74074074074073,225.26041666666666,286.568,277.3454545454546,139.88,58.31386861313869,64.37984496124031,40.53968253968254,21.526785714285715,8.451612903225806,0.0,0.0,0.0,0.0,35.1578947368421,152.42857142857142,181.05263157894737,234.8181818181818,208.48,145.47222222222223,180.51724137931035,148.10256410256412,105.61702127659575,198.72727272727272,174.2173913043478,123.0,227.25,224.42105263157896,123.76923076923077,65.76923076923077,48.07843137254902,45.18181818181818,38.392857142857146
123,124,876520d9affffff,1.354845566071409,103.79494727910082,"POLYGON ((103.80792219444629 1.3512696321995141, 103.8047648059384 1.3643269218232372, 103.79178914602021 1.3679035078267143, 103.78197129413532 1.3584217147148556, 103.7851298725534 1.3453642125124379, 103.79810511316208 1.341788715808257, 103.80792219444629 1.3512696321995141))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,125,876526ad0ffffff,1.3688051328968758,104.00945826818445,"POLYGON ((104.02241821618804 1.3652291703569686, 104.01927247184574 1.3782811748226018, 104.0063117754698 1.3818578002698463, 103.99649723033046 1.372381315470655, 103.99964417213006 1.359329079828632, 104.01260446182451 1.3557535599701214, 104.02241821618804 1.3652291703569686))",0.0,0.0,0.0,0.0,0.0,0.0,13.818181818181818,29.428571428571427,19.294117647058822,17.2,24.529411764705884,36.42857142857143,34.5,33.0,36.81818181818182,51.09090909090909,155.8,553.0,102.94736842105263,67.42857142857143,15.454545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,23.0,26.333333333333332,47.0,24.333333333333332,74.0,49.0,36.0,133.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,126,876520ca1ffffff,1.331219081657985,103.70376288858901,"POLYGON ((103.71674335584503 1.3276440342212938, 103.71358121274734 1.340702161511573, 103.70060000263561 1.3442778570911098, 103.69078136046642 1.3347943425976518, 103.69394469010263 1.321736011161814, 103.70692547558666 1.3181613981725244, 103.71674335584503 1.3276440342212938))",29.5188679245283,0.0,0.0,0.0,0.0,200.1412213740458,810.8871473354232,1734.4157303370787,982.5767045454545,228.68051575931233,224.4375,307.6436464088398,535.0448979591837,536.7846153846153,422.46666666666664,433.42089552238804,563.1730205278592,1317.2558139534883,1681.1502145922748,949.9230769230769,650.6068965517242,447.36011904761904,297.6896551724138,125.30259365994236,41.594339622641506,0.0,0.0,0.0,0.0,80.37614678899082,385.8095238095238,618.4757281553398,578.6857142857143,568.4766355140187,817.8571428571429,993.0704225352113,1105.6857142857143,893.8409090909091,997.7567567567568,931.7625,1114.6571428571428,1172.9493670886077,950.4795918367347,869.5326086956521,892.2592592592592,779.7777777777778,472.6847826086956,196.59615384615384
